numero_de_cliente,estimulo
18479645,0
18479739,0
18480317,0
18480323,0
18480440,0
18480487,0
18480496,0
18480939,0
18481043,0
18481156,0
18481498,0
18481502,0
18481508,0
18481640,0
18481753,0
18481765,0
18481806,0
18481835,0
18481970,0
18482312,0
18482387,0
18482799,0
18482862,0
18482884,0
18482915,0
18482918,0
18483050,0
18483126,0
18483207,0
18483653,0
18483719,0
18484034,0
18484052,0
18484338,0
18484385,0
18484414,0
18484451,0
18484546,0
18484558,0
18484602,0
18484631,0
18484640,0
18484643,0
18484819,0
18484872,0
18484964,0
18485212,1
18485337,0
18485595,0
18485639,0
18485652,0
18485755,0
18485853,0
18486054,0
18486057,0
18486264,0
18486296,0
18486468,0
18486685,0
18486701,0
18486726,0
18486761,0
18487050,0
18487084,0
18487147,0
18487197,0
18487238,0
18487568,0
18487574,0
18487646,0
18487659,0
18487750,0
18488102,0
18488206,0
18488240,0
18488250,0
18488702,0
18488774,1
18488784,0
18488887,0
18488938,0
18488991,0
18489085,0
18489261,0
18489629,0
18489657,0
18490320,0
18490697,0
18490747,0
18490970,0
18491149,0
18491284,0
18491485,0
18491715,0
18491969,0
18492221,0
18492224,0
18492375,0
18492378,0
18492588,0
18492616,0
18492632,0
18492635,0
18492670,0
18492679,0
18492682,0
18492905,0
18493659,0
18493688,0
18493776,0
18494344,0
18494401,0
18494605,0
18494621,0
18494784,1
18494850,0
18495004,0
18495007,0
18495111,0
18495114,0
18495441,0
18495478,0
18495714,0
18495783,0
18495808,0
18495830,0
18495978,0
18495987,0
18496060,0
18496192,0
18496311,0
18496556,0
18496559,1
18496644,0
18496848,0
18496911,0
18496924,0
18497062,0
18497096,0
18497112,0
18497162,0
18497209,0
18497219,0
18497392,1
18497407,0
18497439,0
18497470,0
18497505,0
18497624,0
18497700,0
18497722,0
18497907,0
18498011,0
18498130,0
18498171,0
18498268,0
18498306,0
18498344,0
18498463,0
18498761,0
18498787,0
18498896,0
18499858,0
18499896,0
18500027,0
18500125,0
18500141,0
18500207,0
18500313,0
18500671,0
18500715,0
18500734,0
18500869,0
18501008,0
18501080,0
18501209,0
18501212,0
18501400,0
18501479,0
18501520,0
18501529,0
18501633,0
18501649,0
18501680,0
18501878,0
18502101,0
18502340,0
18502355,0
18502377,0
18502431,0
18502497,0
18502538,0
18502550,0
18502585,0
18502641,0
18502657,0
18502717,0
18502723,0
18502798,0
18503581,0
18503672,0
18503741,1
18503766,0
18503769,1
18503782,0
18503810,0
18503860,0
18503892,0
18504237,0
18504388,0
18504489,0
18504737,0
18504856,0
18505230,0
18505541,0
18505620,0
18505707,0
18505717,0
18505723,0
18505729,0
18505912,0
18506003,0
18506106,0
18506116,0
18506238,0
18506254,0
18506292,0
18506339,0
18506392,0
18506672,0
18506772,0
18506779,0
18506801,0
18506810,0
18506895,0
18506917,0
18507046,0
18507058,0
18507203,0
18507307,0
18507482,0
18507847,0
18507897,0
18507938,0
18508114,0
18508164,0
18508249,0
18508460,0
18508529,0
18508547,0
18508551,0
18508582,0
18508808,0
18509113,0
18509170,0
18509568,0
18509710,0
18509927,0
18509945,0
18510011,0
18510074,0
18510147,0
18510159,0
18510162,0
18510169,0
18510175,0
18510467,0
18510602,0
18510652,0
18510693,0
18510718,0
18510891,0
18510963,0
18511252,0
18511293,0
18511303,0
18511350,0
18511422,0
18511494,0
18511519,0
18511541,0
18511554,0
18511903,0
18512132,0
18512138,0
18512148,0
18512170,0
18512270,0
18512515,0
18512522,0
18512584,0
18512603,0
18512657,0
18512666,0
18512839,0
18512886,0
18513068,0
18514190,0
18514268,0
18514356,0
18514696,0
18514941,0
18514981,0
18515007,0
18515010,0
18515233,0
18515302,0
18515355,0
18515390,0
18515418,0
18515437,0
18515625,0
18515641,0
18515713,0
18515792,0
18515795,0
18516034,0
18516125,0
18516298,0
18516734,0
18516753,0
18516844,0
18516866,0
18516998,1
18517052,0
18517127,0
18517149,0
18517325,0
18517435,0
18517448,0
18517595,0
18517737,0
18517759,0
18517784,0
18517994,0
18518026,0
18518283,0
18518484,0
18518528,0
18518563,0
18518604,0
18518648,0
18518701,0
18518723,0
18518755,0
18518786,0
18518849,0
18518930,0
18518956,0
18519408,0
18519417,0
18519430,0
18519615,0
18519647,0
18519760,0
18519863,0
18519939,0
18519989,0
18520024,0
18520215,0
18520354,0
18520401,0
18520479,0
18520577,0
18520586,0
18520605,0
18520661,0
18520671,0
18520731,0
18520891,0
18521180,0
18521224,0
18521309,0
18521412,0
18521428,0
18521730,0
18521770,0
18521814,0
18521852,0
18521871,0
18521884,0
18521940,0
18522012,0
18522283,0
18522308,0
18522480,0
18522603,0
18522619,0
18523420,0
18523476,0
18523539,0
18523784,0
18523822,0
18523834,0
18523838,0
18524123,0
18524164,0
18524205,0
18524259,0
18524507,0
18524538,0
18524724,0
18524937,0
18525182,0
18525198,0
18525201,0
18525226,0
18525625,0
18525679,0
18525719,0
18526269,0
18526389,0
18526448,0
18526593,0
18526596,0
18526637,0
18526681,0
18526731,0
18526869,0
18526891,0
18526998,0
18527014,0
18527020,0
18527209,0
18527243,0
18527287,0
18527322,0
18527460,0
18527529,0
18527614,0
18527686,0
18527871,0
18527959,0
18527988,0
18528003,0
18528116,0
18528176,0
18528324,0
18528550,0
18528760,0
18528830,0
18528911,0
18529006,0
18529112,0
18529119,0
18529222,0
18529254,0
18529276,0
18529320,0
18529351,0
18529357,0
18529401,0
18529480,0
18529552,0
18529555,0
18529571,0
18529753,0
18530127,0
18530404,0
18530422,0
18530504,0
18530601,0
18530737,0
18531070,0
18531107,0
18531161,0
18531274,0
18531415,0
18531641,0
18531654,0
18531666,0
18531732,0
18531742,0
18531792,0
18531811,0
18531817,0
18531827,0
18531846,0
18531855,0
18531871,0
18531890,0
18531896,0
18531908,0
18531918,0
18532047,0
18532100,0
18532471,0
18532983,0
18532998,0
18533030,0
18533215,0
18533526,0
18533815,0
18533884,0
18533988,0
18534041,0
18534070,0
18534243,0
18534324,0
18534331,0
18534334,0
18534337,0
18534340,0
18534381,0
18534554,0
18534858,0
18534893,0
18534912,0
18535135,0
18535154,0
18535157,0
18535179,0
18535226,0
18535260,0
18535411,0
18535543,0
18535565,0
18535571,0
18535587,0
18535631,0
18535735,0
18535804,0
18535807,0
18535860,0
18536181,0
18536193,0
18536197,0
18536203,0
18536313,0
18536319,0
18536508,0
18536658,0
18536690,0
18536743,0
18537224,0
18537394,0
18537441,0
18537573,0
18537588,0
18537623,0
18537745,0
18537833,0
18538053,0
18538170,0
18538192,0
18538201,0
18538270,0
18538886,0
18538936,0
18538946,0
18538955,0
18539008,0
18539084,0
18539140,0
18539181,0
18539260,0
18539379,0
18539410,0
18539448,0
18539483,0
18539929,0
18540058,0
18540102,0
18540105,0
18540171,0
18540237,0
18540278,0
18540353,0
18540504,0
18540645,0
18540651,0
18540667,0
18540721,0
18540758,0
18540786,0
18540793,0
18541091,0
18541383,0
18541509,0
18541654,0
18541669,0
18541716,0
18541723,0
18541732,0
18541745,0
18541764,1
18541795,0
18541808,0
18542040,0
18542185,0
18542851,0
18542910,0
18542926,0
18543092,0
18543315,0
18543730,1
18544123,0
18544205,0
18544211,0
18544456,0
18544459,0
18544475,0
18544550,0
18544619,0
18544717,0
18544742,0
18544855,0
18545122,0
18545427,0
18545430,0
18545530,0
18545976,0
18546668,0
18547004,0
18547045,0
18547060,0
18547092,0
18547117,0
18547136,0
18547176,0
18547255,0
18547264,0
18547356,0
18547415,0
18547428,0
18547632,0
18547996,0
18548059,0
18548408,1
18548571,0
18548700,0
18548816,0
18549008,0
18549011,0
18549266,0
18549316,0
18549665,0
18549787,0
18549800,0
18549897,0
18550092,0
18550258,0
18550274,0
18550277,0
18550371,0
18550393,0
18550431,0
18550497,0
18550620,0
18550792,0
18551207,0
18551220,0
18551590,0
18551832,0
18551901,0
18551920,0
18552234,0
18552238,0
18552278,0
18552285,0
18552335,0
18552348,0
18552379,0
18552561,0
18552671,0
18552787,0
18552825,0
18552831,0
18552844,0
18552904,0
18552998,1
18553117,0
18553127,0
18553246,0
18553265,0
18553331,0
18553350,0
18553372,0
18553510,0
18553645,0
18553764,0
18553827,0
18553837,0
18553878,0
18553887,0
18553912,0
18553959,0
18553965,0
18554280,0
18554544,0
18554613,0
18554751,0
18554990,0
18555159,0
18555184,0
18555411,0
18555558,0
18555631,0
18555656,0
18555668,0
18555725,0
18555948,0
18556030,0
18556240,0
18556306,0
18556391,0
18556425,0
18556523,0
18556633,0
18556730,0
18556799,0
18556831,0
18557007,0
18557280,0
18557450,0
18557632,0
18557691,0
18557695,0
18557720,0
18557761,0
18558078,0
18558383,0
18558471,0
18558505,0
18558530,0
18558580,0
18558646,0
18558700,0
18558756,0
18558844,0
18558870,0
18558926,0
18558989,0
18559460,0
18559476,0
18559520,0
18559702,0
18559906,0
18559931,0
18559975,0
18559978,0
18559982,0
18559994,0
18559997,0
18560525,0
18560651,0
18560698,0
18560758,0
18560886,0
18560930,0
18560959,0
18561009,0
18561113,0
18561119,0
18561326,0
18561417,0
18561480,0
18561546,0
18561659,0
18561926,0
18562008,0
18562049,0
18562127,0
18562256,0
18562438,0
18562567,0
18562734,0
18562803,0
18562818,0
18562894,0
18563067,0
18563086,0
18563167,0
18563173,0
18563664,0
18563720,0
18564053,0
18564091,0
18564408,0
18564455,0
18564685,0
18564845,0
18564848,0
18564851,0
18564926,0
18564936,0
18565272,0
18565300,0
18565319,0
18565495,0
18565706,0
18565721,0
18565753,0
18566023,1
18566177,0
18566368,0
18566412,1
18566469,0
18566510,0
18566516,0
18566526,0
18566579,0
18566598,0
18566661,0
18566698,0
18566789,0
18567132,0
18567336,0
18567355,0
18568096,0
18568137,0
18568172,0
18568442,0
18568458,0
18568615,0
18568637,0
18568919,0
18569011,0
18569221,0
18569378,0
18569560,0
18569648,0
18569658,0
18569680,0
18569761,0
18569893,0
18569918,0
18570091,0
18570126,0
18570339,0
18570393,0
18570421,0
18570553,0
18570748,0
18570836,0
18570940,0
18571122,0
18571144,0
18571386,0
18571458,0
18571461,0
18571470,0
18571508,0
18571571,0
18571722,0
18572020,0
18572077,0
18572231,0
18572303,0
18572312,0
18572325,0
18572331,0
18572479,0
18573239,0
18573481,0
18573569,0
18573745,0
18573968,0
18574015,0
18574163,0
18574266,0
18574386,0
18574395,0
18574424,0
18574430,1
18574433,0
18574446,1
18574521,0
18574703,0
18574810,0
18574926,0
18574992,0
18574995,0
18575171,0
18575181,1
18575196,0
18575228,0
18575253,0
18575291,0
18575300,0
18575350,0
18575438,0
18575482,0
18575580,0
18575627,0
18575705,0
18575727,0
18575938,0
18576016,0
18576070,0
18576133,0
18576142,0
18576148,0
18576158,0
18576283,0
18576378,0
18576409,0
18576588,0
18576711,0
18576783,0
18576814,0
18576949,0
18576953,0
18576959,0
18577176,0
18577308,0
18577323,0
18577351,0
18577427,0
18577461,0
18577562,0
18577597,0
18577926,0
18577958,0
18578322,0
18578388,0
18578555,0
18578690,0
18578746,0
18579010,0
18579023,0
18579145,0
18579186,0
18579218,0
18579230,0
18579236,0
18579375,0
18579475,0
18579551,0
18579557,0
18579884,0
18579968,0
18580085,0
18580141,0
18580207,0
18580286,0
18580540,0
18580647,1
18580656,0
18580675,0
18580754,0
18580795,0
18580836,0
18580842,0
18581134,0
18581200,0
18581238,0
18581357,0
18581561,0
18581646,0
18581659,0
18581882,0
18581891,0
18581923,0
18582086,0
18582149,0
18582381,0
18582397,0
18582428,0
18582629,0
18582651,0
18582724,0
18582799,0
18583028,0
18583204,0
18583295,0
18583405,0
18583449,0
18583481,0
18583710,0
18583741,0
18583858,0
18583917,0
18584078,0
18584128,0
18584162,0
18584206,0
18584389,0
18584408,0
18584458,0
18584499,0
18584609,0
18584671,0
18584901,0
18584916,0
18584932,0
18585014,0
18585171,0
18585356,0
18585504,0
18585620,0
18585689,0
18585799,1
18585843,0
18585868,0
18585881,0
18585941,0
18585963,0
18586035,0
18586051,0
18586085,0
18586095,0
18586170,0
18586274,0
18586396,0
18586723,0
18586801,0
18586808,0
18586855,0
18586905,0
18586911,0
18587065,0
18587433,0
18587590,0
18587643,0
18587706,0
18587734,0
18587819,0
18587885,0
18587914,0
18587958,0
18587979,0
18588221,0
18588350,0
18588463,0
18588495,0
18588598,0
18588834,0
18588928,0
18589362,0
18589695,0
18589701,0
18589729,0
18589742,0
18589846,0
18589880,0
18589956,0
18590062,0
18590606,0
18590612,0
18590615,0
18590819,0
18591039,0
18591058,0
18591322,0
18591372,0
18591391,0
18591551,0
18591570,0
18591819,0
18591856,0
18591869,0
18591972,0
18592035,0
18592104,0
18592111,0
18592145,0
18592230,0
18592365,0
18592591,0
18592745,0
18592786,0
18592877,0
18592893,0
18592915,0
18592965,0
18593012,0
18593053,0
18593066,0
18593352,0
18593634,0
18593732,0
18593791,0
18593807,0
18593967,0
18593996,0
18594241,0
18594429,0
18594508,0
18594571,0
18594668,0
18594671,0
18594812,0
18594856,0
18594894,0
18594941,0
18594944,0
18594966,0
18594973,0
18594982,0
18594985,0
18594998,0
18595032,0
18595139,0
18595293,0
18595636,1
18595789,0
18595903,0
18595943,0
18595947,0
18596038,0
18596104,0
18596157,0
18596182,0
18596198,0
18596280,0
18596412,0
18596499,0
18596565,0
18596770,0
18596773,0
18596804,0
18596936,0
18596939,0
18597084,0
18597250,0
18597310,0
18597574,0
18597825,0
18597932,0
18598026,0
18598061,0
18598086,0
18598111,0
18598626,0
18598673,0
18598787,0
18598856,0
18598862,0
18598875,0
18598937,0
18598972,0
18599079,0
18599321,0
18599380,0
18599387,0
18599393,0
18599405,0
18599874,0
18600031,0
18600213,0
18600361,0
18600464,0
18600794,0
18601353,0
18601507,0
18601733,0
18601759,0
18602484,0
18602550,0
18602745,0
18603254,0
18603323,0
18603480,0
18603483,0
18603581,0
18603687,0
18603829,0
18604014,1
18604156,0
18604181,0
18604253,0
18604316,0
18604690,0
18604771,0
18605048,0
18605076,0
18605104,0
18605123,0
18605126,0
18605180,0
18605239,0
18605927,1
18606003,0
18606235,0
18606242,0
18606248,0
18606292,0
18606348,0
18606389,0
18606436,0
18606534,0
18606675,0
18606807,0
18607093,0
18607115,0
18607171,0
18607338,0
18607344,0
18607404,0
18607489,0
18607514,0
18607520,0
18607545,0
18607913,0
18608029,0
18608236,0
18608290,0
18608507,0
18608573,0
18608692,0
18609163,1
18609204,0
18609232,0
18609236,0
18609314,0
18609675,0
18609710,0
18609722,0
18609905,0
18610096,0
18610266,0
18610316,0
18610335,0
18610436,0
18610498,0
18610982,0
18611014,0
18611017,0
18611039,0
18611061,0
18611117,0
18611127,0
18611174,0
18611548,0
18611557,0
18611576,0
18611592,0
18611651,0
18611896,0
18611925,0
18612116,0
18612201,0
18612393,0
18612396,0
18612754,0
18612795,0
18612798,0
18612804,0
18612839,0
18612892,0
18612924,0
18612933,0
18612943,0
18612993,0
18613065,0
18613219,0
18613320,0
18613558,0
18613565,0
18613577,0
18613634,0
18613671,0
18613904,0
18613992,0
18614039,0
18614083,0
18614096,0
18614155,0
18614202,0
18614243,0
18614422,0
18614432,0
18615025,0
18615132,0
18615179,0
18615258,0
18615283,0
18615459,0
18615751,0
18615798,0
18615814,0
18615852,0
18616097,0
18616386,0
18616449,0
18616471,0
18616486,0
18616565,0
18616665,0
18616722,0
18617020,0
18617024,0
18617278,0
18617385,0
18617388,0
18617391,0
18617624,0
18617633,0
18617636,0
18617642,0
18617652,0
18617705,0
18617947,0
18618142,0
18618158,0
18618195,0
18618205,0
18618337,0
18618390,0
18618453,0
18618488,0
18618494,0
18618503,0
18618817,0
18618849,0
18618861,0
18619003,0
18619006,0
18619141,0
18619235,0
18619282,0
18619370,0
18619414,0
18619424,0
18619593,0
18619728,0
18620090,0
18620231,0
18620278,0
18620306,0
18620426,0
18620558,0
18620649,0
18620746,0
18620841,0
18621236,0
18621365,0
18621403,0
18621554,0
18621686,0
18622025,0
18622223,0
18622330,0
18622358,0
18622760,0
18622851,0
18622923,0
18623077,0
18623084,0
18623087,1
18623090,0
18623146,0
18623326,0
18623687,0
18623693,0
18623703,0
18623709,0
18623960,0
18623998,0
18624045,0
18624058,0
18624092,0
18624111,0
18624174,0
18624208,0
18624303,0
18624331,0
18624494,0
18624497,0
18624623,0
18625085,0
18625308,0
18625349,0
18625493,0
18625509,0
18625647,0
18625669,0
18625710,0
18625741,0
18625748,0
18625757,0
18625763,0
18625770,0
18625792,0
18625795,0
18625798,0
18625807,0
18625811,0
18625820,0
18625930,0
18626238,0
18626294,0
18626489,0
18626495,0
18626499,0
18626536,0
18626546,0
18626549,0
18626565,0
18626571,0
18626587,0
18626715,0
18626825,0
18626828,0
18626832,0
18626898,0
18626932,0
18627008,0
18627356,0
18627378,0
18627391,0
18627454,0
18627466,0
18627520,0
18627727,0
18627903,0
18628132,0
18628220,0
18628289,0
18628327,0
18628578,0
18628833,0
18628908,0
18629078,0
18629119,0
18629122,0
18629188,0
18629304,0
18629361,0
18629417,0
18629474,0
18629493,0
18629631,0
18629769,0
18629838,0
18629869,0
18629992,0
18630253,0
18630526,0
18630548,0
18630551,0
18630573,0
18630592,0
18630598,0
18630605,0
18630627,0
18630636,0
18630639,0
18630642,0
18630693,0
18630715,0
18630909,0
18631019,0
18631022,0
18631026,0
18631070,0
18631132,0
18631183,0
18631318,0
18631506,0
18631575,0
18631666,0
18631792,0
18631965,0
18632106,1
18632254,0
18632257,0
18632311,0
18632329,0
18632358,0
18632361,0
18632389,0
18632417,0
18632471,0
18632505,0
18632540,0
18632552,0
18632559,0
18632571,0
18632578,0
18632600,0
18632603,0
18632785,0
18633077,0
18633190,0
18633200,0
18633489,0
18633504,0
18633533,0
18633793,0
18633800,0
18633847,0
18633966,0
18634133,0
18634400,0
18634620,0
18634651,0
18634695,0
18634704,0
18634708,0
18634821,0
18635000,0
18635003,0
18635025,0
18635185,0
18635213,0
18635414,0
18635455,0
18635465,0
18635480,0
18635609,0
18635823,0
18635873,0
18635904,0
18636071,0
18636084,0
18636231,0
18636351,0
18636636,0
18636743,0
18636948,0
18637064,1
18637083,0
18637089,0
18637095,0
18637152,0
18637155,0
18637171,0
18637346,0
18637497,0
18637598,0
18637692,0
18637764,0
18637789,0
18638088,0
18638097,0
18638154,0
18638214,0
18638336,0
18638437,0
18638471,0
18638496,0
18638575,0
18638657,0
18638795,0
18638858,0
18638886,0
18638895,0
18638942,0
18638983,0
18638996,0
18638999,0
18639005,0
18639065,0
18639099,0
18639125,0
18639131,0
18639153,0
18639200,0
18639222,0
18639250,0
18639360,0
18639486,0
18639637,0
18639681,0
18639806,0
18639828,0
18639838,0
18639879,0
18639932,0
18639948,0
18640227,0
18640256,0
18640265,0
18640325,0
18640454,0
18640463,0
18640488,0
18640655,0
18641236,0
18641314,0
18641368,0
18641377,0
18641443,0
18641597,0
18641622,0
18641858,0
18641936,0
18642062,0
18642087,0
18642213,0
18642288,0
18642367,0
18642376,0
18642395,0
18642536,0
18642584,0
18642640,0
18642649,0
18642656,0
18642678,0
18642954,0
18643014,0
18643121,0
18643473,0
18643476,1
18643667,0
18643677,0
18643686,0
18643705,0
18643721,0
18643724,0
18643768,0
18643784,0
18643818,0
18643931,0
18643966,0
18644198,0
18644214,0
18644236,0
18644293,0
18644302,0
18644490,0
18644547,0
18644563,0
18644688,0
18644776,0
18644783,0
18644786,0
18644827,0
18645263,0
18645266,0
18645270,0
18645273,0
18645279,0
18645288,0
18645301,0
18645307,0
18645310,0
18645317,0
18645329,0
18645348,0
18645370,0
18645398,0
18645405,0
18645477,0
18645480,0
18645496,0
18645502,0
18645681,0
18645691,0
18645697,0
18645804,0
18645813,0
18645823,0
18645848,0
18645904,0
18645958,0
18646036,0
18646046,0
18646049,0
18646071,0
18646093,0
18646209,0
18646331,0
18646353,0
18646369,0
18646677,0
18646906,0
18647085,0
18647233,0
18647236,0
18647277,0
18647312,0
18647418,0
18647428,0
18647472,0
18647582,0
18647729,0
18647780,0
18648059,0
18648333,0
18648373,0
18648408,0
18648458,0
18648590,0
18649002,0
18649036,0
18649077,0
18649247,0
18649420,0
18649442,0
18649693,0
18649737,0
18649954,1
18649979,0
18650013,0
18650035,0
18650089,0
18650252,0
18650378,0
18650387,0
18650425,0
18650554,0
18650557,0
18650560,0
18650595,0
18650601,0
18650629,0
18650683,0
18650711,0
18650736,0
18650849,0
18650934,0
18651198,0
18651226,1
18651229,0
18651301,0
18651459,0
18651663,0
18651685,0
18651713,0
18651716,0
18651760,0
18651779,0
18651858,0
18651867,0
18652316,0
18652366,0
18652376,0
18652508,0
18652589,0
18652637,0
18652671,0
18652948,0
18652960,0
18652973,0
18652985,0
18653032,0
18653051,0
18653130,0
18653212,0
18653234,0
18653460,0
18653472,0
18653482,0
18653488,0
18653595,0
18653900,0
18654119,0
18654157,0
18654251,0
18654321,0
18654430,0
18654471,0
18654515,0
18654610,0
18654628,0
18654672,0
18654679,0
18654817,0
18654864,0
18655081,0
18655169,0
18655455,0
18655624,0
18655690,0
18655860,0
18656048,0
18656092,0
18656146,0
18656498,0
18656573,0
18656589,0
18656674,0
18656749,0
18657057,0
18657186,0
18657277,0
18657387,0
18657550,0
18657563,1
18657669,0
18657679,0
18657845,0
18657914,0
18658028,0
18658078,0
18658100,0
18658150,0
18658153,0
18658213,0
18658219,0
18658257,0
18658273,0
18658310,0
18658323,0
18658335,0
18658467,0
18658681,0
18658797,0
18658888,0
18658907,0
18659199,0
18659212,0
18659278,0
18659378,0
18659438,0
18659457,0
18659573,0
18659771,0
18659931,0
18660019,0
18660236,0
18660387,0
18660560,0
18660585,0
18660685,0
18660707,0
18660767,0
18660773,0
18660934,0
18661056,0
18661069,0
18661210,0
18661442,0
18661556,0
18661722,0
18661788,0
18661807,0
18661907,0
18661933,0
18662065,0
18662347,0
18662498,0
18662636,0
18662753,0
18662938,0
18662963,0
18663045,0
18663318,0
18663343,0
18663406,0
18663444,1
18663450,0
18663532,0
18663544,0
18663551,0
18663554,0
18663560,0
18663582,0
18663613,0
18663711,0
18663827,0
18664100,1
18664129,0
18664207,0
18664254,0
18664317,0
18664487,0
18664669,0
18664694,0
18664707,0
18664732,0
18664842,0
18664864,0
18664886,0
18664889,0
18665049,0
18665253,0
18665329,0
18665335,0
18665417,0
18665429,0
18665662,0
18665690,0
18665797,0
18665803,0
18665831,0
18665847,0
18665853,0
18665878,0
18665941,0
18666045,0
18666061,0
18666123,0
18666224,0
18666274,0
18666299,0
18666303,0
18666312,0
18666394,0
18666601,0
18666629,0
18666676,0
18666680,0
18667113,0
18667229,0
18667327,0
18667355,0
18667377,0
18667738,0
18667927,0
18668084,0
18668260,0
18668533,0
18668725,0
18668797,0
18668907,0
18669322,0
18669419,0
18669466,0
18669620,0
18669633,0
18669664,0
18669925,0
18670142,0
18670264,0
18670748,0
18670921,0
18670930,0
18671068,0
18671100,0
18671291,0
18671612,0
18672429,0
18672479,0
18672696,0
18672715,0
18672768,0
18672994,0
18673126,0
18673157,0
18673176,0
18673192,0
18673396,0
18673487,0
18673525,0
18673955,0
18674021,0
18674069,0
18674295,0
18674336,0
18674596,0
18674716,0
18674810,0
18674829,0
18674964,0
18674976,0
18675159,0
18675259,0
18675492,0
18675693,0
18675746,0
18675831,0
18675947,0
18675960,0
18675988,0
18676095,0
18676155,0
18676620,0
18676915,0
18676931,0
18676937,0
18677015,0
18677088,0
18677229,0
18677317,0
18677502,0
18677549,0
18677578,0
18677653,0
18677656,0
18677663,0
18677710,0
18677816,0
18677860,0
18678178,0
18678197,0
18678231,0
18678256,0
18678259,0
18678325,0
18678376,0
18678391,0
18678514,0
18678520,0
18678611,0
18678624,0
18678762,0
18678935,0
18679064,0
18679079,0
18679105,0
18679114,0
18679196,0
18679337,0
18679441,0
18679607,0
18679915,0
18680063,0
18680129,0
18680173,0
18680182,0
18680236,0
18680367,0
18680405,0
18680556,0
18680672,0
18680678,0
18680801,0
18680946,0
18680955,0
18680983,0
18681015,0
18681043,0
18681065,0
18681454,0
18681480,0
18681511,0
18681520,1
18681599,0
18681671,0
18681684,0
18681687,0
18681778,0
18682372,0
18682777,0
18682815,0
18683025,0
18683060,0
18683336,0
18683415,0
18683537,0
18683632,0
18683657,0
18683754,0
18683939,0
18684024,0
18684053,0
18684078,0
18684093,0
18684144,0
18684244,0
18684247,0
18684254,0
18684307,1
18684524,0
18684706,0
18684715,0
18685246,0
18685259,0
18685319,0
18685441,0
18685501,0
18685586,0
18685821,0
18685824,0
18685868,0
18685928,0
18685956,0
18686041,0
18686079,0
18686189,0
18686252,0
18686261,0
18686305,0
18686308,0
18686597,0
18686669,0
18686713,0
18686748,0
18686751,0
18686811,0
18686830,0
18686902,0
18686911,0
18687175,0
18687317,0
18687439,0
18687458,0
18687483,0
18687857,0
18687923,0
18688046,0
18688061,0
18688401,0
18688407,0
18688441,0
18688561,1
18688605,0
18688746,0
18688985,0
18689060,0
18689076,0
18689161,0
18689629,0
18690069,0
18690091,0
18690125,0
18690132,0
18690358,0
18690543,0
18690628,0
18690763,0
18690936,0
18691002,0
18691080,0
18691112,0
18691209,0
18691219,0
18691225,0
18691611,0
18691652,0
18691746,0
18691819,0
18692098,1
18692126,0
18692287,0
18692368,0
18692409,0
18692497,0
18692585,0
18692648,0
18692840,0
18692924,0
18692975,0
18693019,0
18693097,0
18693223,0
18693349,0
18693556,0
18693572,0
18693609,0
18693732,0
18693886,0
18694037,0
18694115,0
18694156,0
18694300,0
18694382,0
18694677,0
18694693,0
18694919,0
18694963,0
18695042,0
18695051,0
18695083,0
18695381,0
18695522,0
18695617,0
18695906,0
18696258,0
18696452,1
18696679,0
18696694,0
18696804,0
18696914,0
18696958,0
18696961,0
18696999,0
18697128,0
18697294,0
18697297,0
18697414,0
18697417,0
18697426,0
18697486,0
18697577,0
18697615,0
18697850,0
18697904,0
18697954,0
18698067,0
18698234,0
18698275,0
18698425,0
18698604,0
18699145,0
18699192,0
18699299,0
18699314,0
18699321,0
18699497,0
18699541,0
18699547,0
18699553,0
18699619,0
18699657,0
18699691,0
18699723,0
18700524,0
18700615,0
18700672,0
18700797,0
18701121,0
18701272,0
18701356,0
18701394,0
18701545,0
18701583,0
18701683,0
18701784,0
18701790,0
18701903,0
18701906,0
18702044,0
18702151,0
18702299,0
18702327,0
18702346,0
18702503,0
18702619,0
18702622,0
18702638,0
18702676,0
18702852,0
18702861,0
18702905,0
18702915,0
18702965,0
18703075,0
18703097,0
18703113,0
18703119,0
18703216,0
18703241,0
18703292,0
18703345,0
18703559,0
18703587,0
18703775,0
18703989,0
18704385,0
18704467,0
18704580,0
18704630,0
18704809,0
18704869,0
18704906,0
18705475,0
18705503,0
18705582,0
18705730,0
18705836,0
18705962,0
18706185,0
18706260,0
18706342,0
18706496,0
18706534,0
18706810,0
18706864,0
18707102,0
18707445,0
18707473,0
18707514,0
18707608,0
18707721,0
18707922,0
18707951,0
18708149,0
18708321,0
18708406,0
18708456,0
18708500,0
18708529,0
18708532,0
18708642,0
18708645,0
18708720,0
18708827,0
18709044,0
18709100,0
18709195,0
18709603,0
18709726,0
18709741,0
18709829,0
18709977,0
18710109,0
18710187,0
18710316,0
18710561,0
18710605,0
18710674,1
18710681,0
18710709,0
18710731,0
18710737,0
18711152,0
18711252,0
18711372,1
18711457,0
18711469,0
18711573,0
18711614,0
18711617,0
18711661,0
18711670,0
18711994,0
18712054,0
18712280,0
18712490,0
18712616,0
18712672,0
18712848,0
18712990,0
18713084,0
18713294,0
18713335,0
18713404,0
18713540,0
18713587,0
18713615,0
18713643,0
18713841,0
18713847,0
18713948,0
18714008,0
18714177,0
18714209,0
18714356,0
18714425,0
18714447,0
18714520,0
18714532,0
18714579,0
18714636,0
18714802,0
18714840,0
18715069,0
18715085,0
18715296,0
18715368,0
18715406,0
18715431,0
18715481,0
18715597,0
18715987,0
